xtime,event
14,mc_rate_ctrl
27,mc_hte_ctrl
179,mc_att_ctrl
42,commander
90,navigator
1374,wq:sensors
29,ekf2
107,mc_att_ctrl
152,flight_mode_manager
13,commander
71,mc_rate_ctrl
58,wq:sensors
169,mc_att_ctrl
31,mc_hte_ctrl
32,ekf2
41,commander
162,mc_att_ctrl
527,wq:sensors
69,mc_rate_ctrl
168,flight_mode_manager
182,mc_att_ctrl
40,commander
35,ekf2
75,wq:sensors
27,mc_hte_ctrl
13,mc_rate_ctrl
104,mc_att_ctrl
14,flight_mode_manager
13,commander
64,wq:sensors
30,ekf2
168,mc_att_ctrl
14,mc_rate_ctrl
48,commander
11,mc_hte_ctrl
188,mc_att_ctrl
490,wq:sensors
154,flight_mode_manager
31,ekf2
171,mc_att_ctrl
42,commander
71,mc_rate_ctrl
58,wq:sensors
116,mc_att_ctrl
32,ekf2
13,flight_mode_manager
27,mc_hte_ctrl
13,commander
689,wq:sensors
79,mc_rate_ctrl
158,mc_att_ctrl
48,commander
32,ekf2
158,mc_att_ctrl
58,wq:sensors
153,flight_mode_manager
13,mc_pos_ctrl
14,mc_rate_ctrl
26,mc_hte_ctrl
184,mc_att_ctrl
41,commander
638,wq:sensors
30,ekf2
97,mc_att_ctrl
71,mc_rate_ctrl
152,flight_mode_manager
13,commander
65,wq:sensors
26,mc_hte_ctrl
165,mc_att_ctrl
32,ekf2
42,commander
13,mc_rate_ctrl
172,mc_att_ctrl
685,wq:sensors
172,flight_mode_manager
30,ekf2
193,mc_att_ctrl
42,commander
15,mc_hte_ctrl
65,wq:sensors
70,mc_rate_ctrl
179,mc_att_ctrl
104,mc_att_ctrl
14,flight_mode_manager
19,wq:sensors
20,commander
31,ekf2
58,wq:sensors
166,mc_att_ctrl
14,mc_rate_ctrl
14,9
10,mc_hte_ctrl
88,mc_pos_ctrl
42,commander
163,mc_att_ctrl
480,wq:sensors
30,ekf2
153,flight_mode_manager
70,mc_rate_ctrl
103,mc_att_ctrl
42,commander
26,wq:sensors
41,wq:sensors
58,wq:sensors
53,wq:sensors
32,ekf2
27,mc_hte_ctrl
38,navigator
178,mc_att_ctrl
13,flight_mode_manager
42,commander
14,mc_rate_ctrl
693,wq:sensors
158,mc_att_ctrl
31,ekf2
42,commander
172,mc_att_ctrl
58,wq:sensors
69,mc_rate_ctrl
371,flight_mode_manager
27,mc_hte_ctrl
109,mc_att_ctrl
42,commander
31,ekf2
477,wq:sensors
75,mc_rate_ctrl
179,mc_att_ctrl
220,flight_mode_manager
67,commander
27,mc_hte_ctrl
83,wq:sensors
31,ekf2
162,mc_att_ctrl
13,mc_rate_ctrl
44,commander
159,mc_att_ctrl
57,wq:sensors
14,flight_mode_manager
29,ekf2
10,mc_hte_ctrl
97,mc_att_ctrl
42,commander
14,mc_rate_ctrl
489,wq:sensors
182,mc_att_ctrl
28,ekf2
235,flight_mode_manager
42,commander
76,wq:sensors
70,mc_rate_ctrl
162,mc_att_ctrl
27,mc_hte_ctrl
57,commander
31,ekf2
185,mc_att_ctrl
57,wq:sensors
14,flight_mode_manager
15,mc_rate_ctrl
108,mc_att_ctrl
41,commander
728,wq:sensors
30,ekf2
15,mc_hte_ctrl
187,mc_att_ctrl
70,mc_rate_ctrl
227,flight_mode_manager
62,commander
178,mc_att_ctrl
59,wq:sensors
46,wq:sensors
170,mc_att_ctrl
30,ekf2
25,wq:sensors
25,wq:sensors
37,wq:sensors
87,commander
13,mc_rate_ctrl
11,mc_hte_ctrl
172,mc_att_ctrl
57,wq:sensors
14,flight_mode_manager
29,ekf2
136,mc_att_ctrl
57,commander
639,wq:sensors
71,mc_rate_ctrl
24,wq:sensors
177,mc_att_ctrl
215,flight_mode_manager
38,mc_hte_ctrl
47,commander
31,ekf2
66,wq:sensors
158,mc_att_ctrl
14,mc_rate_ctrl
55,commander
37,navigator
172,mc_att_ctrl
57,wq:sensors
29,ekf2
14,flight_mode_manager
10,mc_hte_ctrl
14,mc_rate_ctrl
113,mc_att_ctrl
42,commander
693,wq:sensors
34,ekf2
170,mc_att_ctrl
328,flight_mode_manager
63,commander
75,mc_rate_ctrl
58,wq:sensors
26,mc_hte_ctrl
159,mc_att_ctrl
31,ekf2
57,commander
158,mc_att_ctrl
480,wq:sensors
69,mc_rate_ctrl
218,flight_mode_manager
133,mc_att_ctrl
40,commander
31,ekf2
26,mc_hte_ctrl
65,wq:sensors
14,mc_rate_ctrl
184,mc_att_ctrl
13,flight_mode_manager
73,commander
700,wq:sensors
30,ekf2
159,mc_att_ctrl
13,mc_pos_ctrl
71,mc_rate_ctrl
26,mc_hte_ctrl
42,commander
185,mc_att_ctrl
58,wq:sensors
216,flight_mode_manager
32,ekf2
142,mc_att_ctrl
41,commander
14,mc_rate_ctrl
58,wq:sensors
11,mc_hte_ctrl
176,mc_att_ctrl
29,ekf2
14,flight_mode_manager
41,commander
490,wq:sensors
72,mc_rate_ctrl
159,mc_att_ctrl
225,wq:sensors
40,commander
31,ekf2
144,navigator
158,mc_att_ctrl
58,wq:sensors
218,flight_mode_manager
27,mc_hte_ctrl
14,mc_rate_ctrl
96,mc_pos_ctrl
103,mc_att_ctrl
42,commander
508,wq:sensors
29,ekf2
195,mc_att_ctrl
72,mc_rate_ctrl
218,flight_mode_manager
80,commander
26,mc_hte_ctrl
67,wq:sensors
158,mc_att_ctrl
32,ekf2
49,commander
14,mc_rate_ctrl
161,mc_att_ctrl
58,wq:sensors
13,flight_mode_manager
13,mc_pos_ctrl
30,ekf2
10,mc_hte_ctrl
118,mc_att_ctrl
42,commander
692,wq:sensors
71,mc_rate_ctrl
180,mc_att_ctrl
207,flight_mode_manager
57,commander
31,ekf2
58,wq:sensors
171,mc_att_ctrl
14,mc_rate_ctrl
27,mc_hte_ctrl
42,commander
187,mc_att_ctrl
57,wq:sensors
30,ekf2
13,flight_mode_manager
15,mc_rate_ctrl
103,mc_att_ctrl
42,commander
630,wq:sensors
15,mc_hte_ctrl
30,ekf2
177,mc_att_ctrl
207,flight_mode_manager
41,commander
71,mc_rate_ctrl
66,wq:sensors
158,mc_att_ctrl
31,ekf2
41,commander
10,mc_hte_ctrl
185,mc_att_ctrl
486,wq:sensors
72,mc_rate_ctrl
221,flight_mode_manager
125,mc_att_ctrl
40,commander
32,ekf2
58,wq:sensors
15,mc_rate_ctrl
180,mc_att_ctrl
13,flight_mode_manager
27,mc_hte_ctrl
42,commander
693,wq:sensors
29,ekf2
162,mc_att_ctrl
71,mc_rate_ctrl
42,commander
142,navigator
171,mc_att_ctrl
58,wq:sensors
216,flight_mode_manager
32,ekf2
27,mc_hte_ctrl
127,mc_att_ctrl
41,commander
14,mc_rate_ctrl
64,wq:sensors
191,mc_att_ctrl
29,ekf2
14,flight_mode_manager
42,commander
486,wq:sensors
72,mc_rate_ctrl
26,mc_hte_ctrl
159,mc_att_ctrl
62,commander
31,ekf2
172,mc_att_ctrl
57,wq:sensors
219,flight_mode_manager
15,mc_rate_ctrl
142,mc_att_ctrl
56,commander
11,mc_hte_ctrl
64,wq:sensors
30,ekf2
201,mc_att_ctrl
14,mc_rate_ctrl
14,flight_mode_manager
42,commander
708,wq:sensors
165,mc_att_ctrl
30,ekf2
16,mc_hte_ctrl
49,commander
118,mc_rate_ctrl
172,mc_att_ctrl
57,wq:sensors
219,flight_mode_manager
31,ekf2
112,mc_att_ctrl
41,commander
621,wq:sensors
84,mc_rate_ctrl
28,mc_hte_ctrl
184,mc_att_ctrl
208,flight_mode_manager
47,commander
32,ekf2
67,wq:sensors
165,mc_att_ctrl
14,mc_rate_ctrl
43,commander
123,mc_att_ctrl
57,wq:sensors
30,ekf2
13,flight_mode_manager
10,mc_hte_ctrl
14,mc_rate_ctrl
212,mc_att_ctrl
42,commander
696,wq:sensors
29,ekf2
186,mc_att_ctrl
208,flight_mode_manager
42,commander
102,mc_rate_ctrl
27,mc_hte_ctrl
58,wq:sensors
159,mc_att_ctrl
32,ekf2
42,commander
179,mc_att_ctrl
57,wq:sensors
14,mc_rate_ctrl
14,flight_mode_manager
133,navigator
11,mc_hte_ctrl
97,mc_att_ctrl
40,commander
29,ekf2
485,wq:sensors
76,mc_rate_ctrl
181,mc_att_ctrl
211,flight_mode_manager
103,mc_pos_ctrl
41,commander
76,wq:sensors
32,ekf2
162,mc_att_ctrl
26,mc_hte_ctrl
14,mc_rate_ctrl
41,commander
163,mc_att_ctrl
57,wq:sensors
13,flight_mode_manager
30,ekf2
110,mc_att_ctrl
42,commander
45,mc_rate_ctrl
1970,mc_rate_ctrl
192,mc_att_ctrl
803,mc_rate_ctrl
41,commander
41,wq:sensors
30,ekf2
207,flight_mode_manager
15,mc_hte_ctrl
64,wq:sensors
71,mc_rate_ctrl
158,mc_att_ctrl
55,commander
31,ekf2
10,mc_hte_ctrl
158,mc_att_ctrl
486,wq:sensors
207,flight_mode_manager
71,mc_rate_ctrl
97,mc_att_ctrl
41,commander
64,wq:sensors
32,ekf2
178,mc_att_ctrl
14,mc_rate_ctrl
13,flight_mode_manager
26,mc_hte_ctrl
42,commander
66,wq:sensors
165,mc_att_ctrl
30,ekf2
49,commander
14,mc_rate_ctrl
172,mc_att_ctrl
486,wq:sensors
207,flight_mode_manager
15,mc_hte_ctrl
30,ekf2
103,mc_att_ctrl
42,commander
58,wq:sensors
70,mc_rate_ctrl
188,mc_att_ctrl
14,flight_mode_manager
47,commander
31,ekf2
971,mc_rate_ctrl
165,mc_att_ctrl
1829,mc_rate_ctrl
42,commander
16,wq:sensors
68,mc_rate_ctrl
27,mc_hte_ctrl
179,mc_att_ctrl
57,wq:sensors
31,ekf2
218,flight_mode_manager
15,mc_rate_ctrl
114,mc_att_ctrl
41,commander
10,mc_hte_ctrl
140,navigator
489,wq:sensors
34,ekf2
184,mc_att_ctrl
207,flight_mode_manager
48,commander
70,mc_rate_ctrl
66,wq:sensors
159,mc_att_ctrl
13,mc_pos_ctrl
31,ekf2
27,mc_hte_ctrl
41,commander
159,mc_att_ctrl
622,wq:sensors
69,mc_rate_ctrl
227,flight_mode_manager
97,mc_att_ctrl
40,commander
31,ekf2
58,wq:sensors
14,mc_rate_ctrl
27,mc_hte_ctrl
187,mc_att_ctrl
13,flight_mode_manager
42,commander
65,wq:sensors
29,ekf2
159,mc_att_ctrl
15,mc_rate_ctrl
42,commander
178,mc_att_ctrl
2788,wq:sensors
14,mc_hte_ctrl
110,mc_att_ctrl
40,commander
29,ekf2
71,mc_rate_ctrl
246,flight_mode_manager
42,mc_hte_ctrl
58,wq:sensors
191,mc_att_ctrl
32,ekf2
13,flight_mode_manager
49,commander
10,mc_hte_ctrl
511,wq:sensors
71,mc_rate_ctrl
158,mc_att_ctrl
41,commander
31,ekf2
158,mc_att_ctrl
58,wq:sensors
219,flight_mode_manager
15,mc_rate_ctrl
27,mc_hte_ctrl
103,mc_att_ctrl
41,commander
57,wq:sensors
29,ekf2
179,mc_att_ctrl
14,mc_rate_ctrl
13,flight_mode_manager
42,commander
987,mc_rate_ctrl
172,mc_att_ctrl
1798,wq:sensors
24,mc_hte_ctrl
47,commander
19,ekf2
71,mc_rate_ctrl
27,mc_hte_ctrl
172,mc_att_ctrl
57,wq:sensors
219,flight_mode_manager
32,ekf2
104,mc_att_ctrl
42,commander
494,wq:sensors
79,mc_rate_ctrl
27,mc_hte_ctrl
131,navigator
185,mc_att_ctrl
208,flight_mode_manager
47,commander
32,ekf2
66,wq:sensors
159,mc_att_ctrl
14,mc_rate_ctrl
88,mc_pos_ctrl
49,commander
10,mc_hte_ctrl
162,mc_att_ctrl
2801,mc_rate_ctrl
104,mc_att_ctrl
44,commander
53,wq:sensors
29,ekf2
75,mc_rate_ctrl
251,flight_mode_manager
58,wq:sensors
36,ekf2
193,mc_att_ctrl
14,flight_mode_manager
26,mc_hte_ctrl
48,commander
14,mc_rate_ctrl
68,wq:sensors
158,mc_att_ctrl
42,ekf2
42,commander
117,mc_att_ctrl
638,wq:sensors
75,mc_rate_ctrl
237,flight_mode_manager
27,mc_hte_ctrl
159,mc_att_ctrl
40,commander
31,ekf2
66,wq:sensors
14,mc_rate_ctrl
178,mc_att_ctrl
13,flight_mode_manager
42,commander
79,wq:sensors
30,ekf2
10,mc_hte_ctrl
158,mc_att_ctrl
14,mc_rate_ctrl
42,commander
158,mc_att_ctrl
2789,wq:sensors
20,mc_hte_ctrl
117,mc_att_ctrl
40,commander
23,ekf2
71,mc_rate_ctrl
214,flight_mode_manager
27,mc_hte_ctrl
58,wq:sensors
179,mc_att_ctrl
31,ekf2
14,flight_mode_manager
41,commander
485,wq:sensors
71,mc_rate_ctrl
158,mc_att_ctrl
27,mc_hte_ctrl
40,commander
31,ekf2
159,mc_att_ctrl
57,wq:sensors
222,flight_mode_manager
15,mc_rate_ctrl
104,mc_att_ctrl
41,commander
64,wq:sensors
30,ekf2
11,mc_hte_ctrl
210,mc_att_ctrl
14,mc_rate_ctrl
13,flight_mode_manager
46,commander
177,mc_att_ctrl
994,mc_rate_ctrl
104,mc_att_ctrl
340,wq:sensors
29,ekf2
67,wq:sensors
121,navigator
13,commander
75,mc_rate_ctrl
181,mc_att_ctrl
61,wq:sensors
225,flight_mode_manager
27,mc_hte_ctrl
32,ekf2
139,mc_att_ctrl
41,commander
1989,mc_rate_ctrl
186,mc_att_ctrl
811,mc_rate_ctrl
54,commander
45,wq:sensors
29,ekf2
71,mc_rate_ctrl
206,flight_mode_manager
33,mc_hte_ctrl
58,wq:sensors
159,mc_att_ctrl
14,mc_rate_ctrl
42,commander
179,mc_att_ctrl
481,wq:sensors
31,ekf2
208,flight_mode_manager
13,mc_pos_ctrl
75,mc_rate_ctrl
26,mc_hte_ctrl
107,mc_att_ctrl
42,commander
58,wq:sensors
36,ekf2
188,mc_att_ctrl
14,flight_mode_manager
48,commander
14,mc_rate_ctrl
67,wq:sensors
165,mc_att_ctrl
10,mc_hte_ctrl
30,ekf2
42,commander
178,mc_att_ctrl
2782,wq:sensors
27,flight_mode_manager
110,mc_att_ctrl
40,commander
29,ekf2
56,mc_rate_ctrl
215,flight_mode_manager
65,wq:sensors
26,mc_hte_ctrl
15,mc_rate_ctrl
195,mc_att_ctrl
14,flight_mode_manager
42,commander
499,wq:sensors
31,ekf2
160,mc_att_ctrl
73,mc_rate_ctrl
49,commander
26,mc_hte_ctrl
172,mc_att_ctrl
58,wq:sensors
218,flight_mode_manager
32,ekf2
111,mc_att_ctrl
41,commander
14,mc_rate_ctrl
58,wq:sensors
199,mc_att_ctrl
30,ekf2
13,flight_mode_manager
10,mc_hte_ctrl
43,commander
639,wq:sensors
71,mc_rate_ctrl
160,mc_att_ctrl
131,navigator
48,commander
31,ekf2
186,mc_att_ctrl
58,wq:sensors
219,flight_mode_manager
14,mc_pos_ctrl
13,mc_rate_ctrl
27,mc_hte_ctrl
94,mc_pos_ctrl
97,mc_att_ctrl
42,commander
1980,mc_rate_ctrl
110,mc_att_ctrl
804,wq:sensors
38,ekf2
42,flight_mode_manager
14,commander
42,mc_rate_ctrl
207,flight_mode_manager
20,wq:sensors
26,mc_hte_ctrl
191,mc_att_ctrl
13,ekf2
48,commander
14,mc_rate_ctrl
164,mc_att_ctrl
57,wq:sensors
14,flight_mode_manager
31,ekf2
139,mc_att_ctrl
42,commander
10,mc_hte_ctrl
492,wq:sensors
72,mc_rate_ctrl
185,mc_att_ctrl
207,flight_mode_manager
41,commander
31,ekf2
66,wq:sensors
159,mc_att_ctrl
14,mc_rate_ctrl
27,mc_hte_ctrl
42,commander
116,mc_att_ctrl
57,wq:sensors
30,ekf2
14,flight_mode_manager
15,mc_rate_ctrl
179,mc_att_ctrl
41,commander
1990,mc_rate_ctrl
173,mc_att_ctrl
812,wq:sensors
14,mc_hte_ctrl
47,commander
29,ekf2
72,mc_rate_ctrl
207,flight_mode_manager
26,mc_hte_ctrl
58,wq:sensors
158,mc_att_ctrl
31,ekf2
42,commander
159,mc_att_ctrl
57,wq:sensors
14,mc_rate_ctrl
14,flight_mode_manager
10,mc_hte_ctrl
97,mc_att_ctrl
40,commander
30,ekf2
486,wq:sensors
79,mc_rate_ctrl
178,mc_att_ctrl
208,flight_mode_manager
49,commander
26,mc_hte_ctrl
66,wq:sensors
31,ekf2
159,mc_att_ctrl
15,mc_rate_ctrl
41,commander
178,mc_att_ctrl
114,mc_att_ctrl
57,wq:sensors
14,flight_mode_manager
16,navigator
29,ekf2
10,mc_hte_ctrl
159,mc_att_ctrl
41,commander
13,mc_rate_ctrl
480,wq:sensors
189,mc_att_ctrl
29,ekf2
219,flight_mode_manager
42,commander
75,wq:sensors
71,mc_rate_ctrl
159,mc_att_ctrl
27,mc_hte_ctrl
48,commander
31,ekf2
158,mc_att_ctrl
2790,wq:sensors
14,flight_mode_manager
104,mc_att_ctrl
42,commander
68,mc_rate_ctrl
207,flight_mode_manager
71,wq:sensors
32,ekf2
33,mc_hte_ctrl
177,mc_att_ctrl
13,mc_rate_ctrl
14,flight_mode_manager
42,commander
66,wq:sensors
158,mc_att_ctrl
30,ekf2
55,commander
14,mc_rate_ctrl
10,mc_hte_ctrl
159,mc_att_ctrl
613,wq:sensors
224,flight_mode_manager
29,ekf2
103,mc_att_ctrl
42,commander
65,wq:sensors
71,mc_rate_ctrl
193,mc_att_ctrl
13,flight_mode_manager
27,mc_hte_ctrl
47,commander
31,ekf2
57,wq:sensors
165,mc_att_ctrl
14,mc_rate_ctrl
42,commander
178,mc_att_ctrl
2784,wq:sensors
20,mc_hte_ctrl
104,mc_att_ctrl
40,commander
22,ekf2
70,mc_rate_ctrl
214,flight_mode_manager
58,mc_hte_ctrl
59,wq:sensors
31,ekf2
178,mc_att_ctrl
14,flight_mode_manager
42,commander
14,mc_rate_ctrl
488,wq:sensors
15,mc_hte_ctrl
170,mc_att_ctrl
30,ekf2
42,commander
159,mc_att_ctrl
57,wq:sensors
71,mc_rate_ctrl
219,flight_mode_manager
134,navigator
97,mc_att_ctrl
40,commander
31,ekf2
11,mc_hte_ctrl
472,wq:sensors
72,mc_rate_ctrl
193,mc_att_ctrl
208,flight_mode_manager
113,mc_pos_ctrl
44,commander
66,wq:sensors
34,ekf2
162,mc_att_ctrl
14,mc_rate_ctrl
28,mc_hte_ctrl
42,commander
171,mc_att_ctrl
2775,wq:sensors
30,ekf2
13,navigator
111,mc_att_ctrl
41,commander
74,mc_rate_ctrl
216,flight_mode_manager
58,wq:sensors
31,mc_hte_ctrl
183,mc_att_ctrl
31,ekf2
14,flight_mode_manager
42,commander
73,wq:sensors
13,mc_rate_ctrl
159,mc_att_ctrl
40,commander
30,ekf2
159,mc_att_ctrl
472,wq:sensors
207,flight_mode_manager
15,mc_hte_ctrl
73,mc_rate_ctrl
97,mc_att_ctrl
41,commander
62,wq:sensors
31,ekf2
192,mc_att_ctrl
14,mc_rate_ctrl
14,flight_mode_manager
42,commander
10,mc_hte_ctrl
71,wq:sensors
159,mc_att_ctrl
29,ekf2
41,commander
14,mc_rate_ctrl
172,mc_att_ctrl
2785,wq:sensors
29,mc_hte_ctrl
104,mc_att_ctrl
40,commander
13,ekf2
208,flight_mode_manager
26,mc_hte_ctrl
72,wq:sensors
72,mc_rate_ctrl
178,mc_att_ctrl
14,flight_mode_manager
48,commander
32,ekf2
65,wq:sensors
159,mc_att_ctrl
14,mc_rate_ctrl
10,mc_hte_ctrl
41,commander
159,mc_att_ctrl
471,wq:sensors
30,ekf2
207,flight_mode_manager
71,mc_rate_ctrl
97,mc_att_ctrl
41,commander
133,navigator
65,wq:sensors
27,mc_hte_ctrl
31,ekf2
186,mc_att_ctrl
14,flight_mode_manager
48,commander
14,mc_rate_ctrl
58,wq:sensors
158,mc_att_ctrl
30,ekf2
41,commander
10,mc_hte_ctrl
159,mc_att_ctrl
2806,mc_rate_ctrl
111,mc_att_ctrl
40,commander
117,wq:sensors
30,ekf2
71,mc_rate_ctrl
261,flight_mode_manager
59,wq:sensors
14,mc_rate_ctrl
196,mc_att_ctrl
14,flight_mode_manager
27,mc_hte_ctrl
57,commander
72,wq:sensors
32,ekf2
169,mc_att_ctrl
14,mc_rate_ctrl
42,commander
172,mc_att_ctrl
472,wq:sensors
222,flight_mode_manager
13,mc_pos_ctrl
29,ekf2
15,mc_hte_ctrl
110,mc_att_ctrl
41,commander
72,mc_rate_ctrl
58,wq:sensors
193,mc_att_ctrl
45,ekf2
14,flight_mode_manager
41,commander
71,wq:sensors
14,mc_rate_ctrl
10,mc_hte_ctrl
159,mc_att_ctrl
47,commander
30,ekf2
172,mc_att_ctrl
469,wq:sensors
207,flight_mode_manager
72,mc_rate_ctrl
107,mc_att_ctrl
42,commander
26,mc_hte_ctrl
64,wq:sensors
32,ekf2
191,mc_att_ctrl
14,mc_rate_ctrl
14,flight_mode_manager
42,commander
990,mc_rate_ctrl
166,mc_att_ctrl
1812,wq:sensors
16,mc_hte_ctrl
47,commander
27,ekf2
71,mc_rate_ctrl
26,mc_hte_ctrl
173,mc_att_ctrl
57,wq:sensors
219,flight_mode_manager
31,ekf2
97,mc_att_ctrl
42,commander
480,wq:sensors
73,mc_rate_ctrl
28,mc_hte_ctrl
178,mc_att_ctrl
196,mc_att_ctrl
208,flight_mode_manager
64,wq:sensors
125,mc_att_ctrl
47,commander
31,ekf2
22,navigator
68,wq:sensors
166,mc_att_ctrl
14,mc_rate_ctrl
91,mc_pos_ctrl
42,commander
159,mc_att_ctrl
57,wq:sensors
30,ekf2
13,flight_mode_manager
10,mc_hte_ctrl
14,mc_rate_ctrl
97,mc_att_ctrl
41,commander
1980,mc_rate_ctrl
185,mc_att_ctrl
812,mc_rate_ctrl
48,commander
22,wq:sensors
30,ekf2
72,mc_rate_ctrl
255,flight_mode_manager
33,mc_hte_ctrl
66,wq:sensors
159,mc_att_ctrl
31,ekf2
41,commander
163,mc_att_ctrl
484,wq:sensors
72,mc_rate_ctrl
218,flight_mode_manager
28,mc_hte_ctrl
97,mc_att_ctrl
40,commander
32,ekf2
58,wq:sensors
14,mc_rate_ctrl
186,mc_att_ctrl
14,flight_mode_manager
43,commander
631,wq:sensors
29,ekf2
169,mc_att_ctrl
15,mc_hte_ctrl
74,mc_rate_ctrl
43,commander
183,mc_att_ctrl
57,wq:sensors
219,flight_mode_manager
32,ekf2
111,mc_att_ctrl
41,commander
14,mc_rate_ctrl
76,wq:sensors
10,mc_hte_ctrl
181,mc_att_ctrl
33,ekf2
13,flight_mode_manager
42,commander
980,mc_rate_ctrl
159,mc_att_ctrl
1837,mc_rate_ctrl
54,commander
22,wq:sensors
29,ekf2
72,mc_rate_ctrl
26,mc_hte_ctrl
158,mc_att_ctrl
58,wq:sensors
218,flight_mode_manager
14,mc_rate_ctrl
104,mc_att_ctrl
41,commander
499,wq:sensors
32,ekf2
180,mc_att_ctrl
72,mc_rate_ctrl
219,flight_mode_manager
27,mc_hte_ctrl
42,commander
142,navigator
59,wq:sensors
159,mc_att_ctrl
31,ekf2
42,commander
14,mc_rate_ctrl
172,mc_att_ctrl
57,wq:sensors
13,flight_mode_manager
10,mc_hte_ctrl
30,ekf2
103,mc_att_ctrl
41,commander
1989,mc_rate_ctrl
185,mc_att_ctrl
812,mc_rate_ctrl
42,commander
22,wq:sensors
30,ekf2
72,mc_rate_ctrl
208,flight_mode_manager
73,wq:sensors
26,mc_hte_ctrl
159,mc_att_ctrl
14,mc_rate_ctrl
42,commander
186,mc_att_ctrl
496,wq:sensors
32,ekf2
215,flight_mode_manager
73,mc_rate_ctrl
110,mc_att_ctrl
41,commander
27,mc_hte_ctrl
58,wq:sensors
32,ekf2
195,mc_att_ctrl
14,flight_mode_manager
62,commander
14,mc_rate_ctrl
981,mc_rate_ctrl
159,mc_att_ctrl
1836,mc_rate_ctrl
41,commander
34,wq:sensors
30,ekf2
15,mc_hte_ctrl
178,mc_att_ctrl
57,wq:sensors
71,mc_rate_ctrl
219,flight_mode_manager
110,mc_att_ctrl
41,commander
31,ekf2
65,wq:sensors
13,mc_pos_ctrl
14,mc_rate_ctrl
10,mc_hte_ctrl
198,mc_att_ctrl
14,flight_mode_manager
42,commander
641,wq:sensors
30,ekf2
158,mc_att_ctrl
71,mc_rate_ctrl
46,commander
184,mc_att_ctrl
61,wq:sensors
223,flight_mode_manager
26,mc_hte_ctrl
31,ekf2
114,mc_att_ctrl
42,commander
14,mc_rate_ctrl
58,wq:sensors
194,mc_att_ctrl
29,ekf2
14,flight_mode_manager
49,commander
10,mc_hte_ctrl
986,mc_rate_ctrl
160,mc_att_ctrl
1835,mc_rate_ctrl
48,commander
21,wq:sensors
30,ekf2
73,mc_rate_ctrl
116,navigator
181,mc_att_ctrl
58,wq:sensors
216,flight_mode_manager
25,mc_rate_ctrl
14,9
27,mc_hte_ctrl
88,mc_pos_ctrl
104,mc_att_ctrl
41,commander
499,wq:sensors
32,ekf2
178,mc_att_ctrl
72,mc_rate_ctrl
219,flight_mode_manager
42,commander
66,wq:sensors
159,mc_att_ctrl
31,ekf2
27,mc_hte_ctrl
42,commander
14,mc_rate_ctrl
158,mc_att_ctrl
2804,mc_rate_ctrl
104,mc_att_ctrl
40,commander
12,wq:sensors
30,ekf2
207,flight_mode_manager
71,wq:sensors
73,mc_rate_ctrl
26,mc_hte_ctrl
184,mc_att_ctrl
14,flight_mode_manager
48,commander
32,ekf2
492,wq:sensors
158,mc_att_ctrl
70,mc_rate_ctrl
42,commander
27,mc_hte_ctrl
180,mc_att_ctrl
57,wq:sensors
32,ekf2
216,flight_mode_manager
14,mc_rate_ctrl
103,mc_att_ctrl
42,commander
490,wq:sensors
31,ekf2
178,mc_att_ctrl
207,flight_mode_manager
26,mc_hte_ctrl
48,commander
72,mc_rate_ctrl
65,wq:sensors
159,mc_att_ctrl
32,ekf2
42,commander
208,mc_att_ctrl
68,wq:sensors
14,mc_rate_ctrl
13,flight_mode_manager
11,mc_hte_ctrl
98,mc_att_ctrl
40,commander
29,ekf2
1977,mc_rate_ctrl
166,mc_att_ctrl
830,mc_rate_ctrl
42,commander
17,wq:sensors
69,mc_rate_ctrl
208,flight_mode_manager
72,wq:sensors
31,ekf2
27,mc_hte_ctrl
174,mc_att_ctrl
15,mc_rate_ctrl
41,commander
135,navigator
171,mc_att_ctrl
1305,wq:sensors
30,ekf2
207,flight_mode_manager
104,mc_att_ctrl
41,commander
72,mc_rate_ctrl
27,mc_hte_ctrl
58,wq:sensors
205,mc_att_ctrl
31,ekf2
14,flight_mode_manager
42,commander
65,wq:sensors
14,mc_rate_ctrl
158,mc_att_ctrl
10,mc_hte_ctrl
47,commander
30,ekf2
159,mc_att_ctrl
2802,mc_rate_ctrl
104,mc_att_ctrl
42,commander
189,wq:sensors
71,mc_rate_ctrl
261,flight_mode_manager
72,wq:sensors
32,ekf2
27,mc_hte_ctrl
183,mc_att_ctrl
14,mc_rate_ctrl
14,flight_mode_manager
42,commander
61,wq:sensors
163,mc_att_ctrl
30,ekf2
41,commander
14,mc_rate_ctrl
178,mc_att_ctrl
489,wq:sensors
207,flight_mode_manager
15,mc_hte_ctrl
30,ekf2
97,mc_att_ctrl
41,commander
57,wq:sensors
72,mc_rate_ctrl
177,mc_att_ctrl
14,flight_mode_manager
40,commander
32,ekf2
10,mc_hte_ctrl
66,wq:sensors
166,mc_att_ctrl
14,mc_rate_ctrl
42,commander
117,mc_att_ctrl
505,wq:sensors
30,ekf2
207,flight_mode_manager
13,mc_pos_ctrl
71,mc_rate_ctrl
26,mc_hte_ctrl
179,mc_att_ctrl
42,commander
65,wq:sensors
33,ekf2
183,mc_att_ctrl
13,flight_mode_manager
48,commander
13,mc_rate_ctrl
986,mc_rate_ctrl
166,mc_att_ctrl
1830,mc_rate_ctrl
41,commander
27,wq:sensors
30,ekf2
15,mc_hte_ctrl
183,mc_att_ctrl
58,wq:sensors
70,mc_rate_ctrl
